Name	Set	ImageFile	Rarity	Type	Color	Cost	Ability	Family	Skill 1	Skill 2	Skill 3	Skill 4	Skill 5	Skill 6	Skill 7	Skill 8	Banned/Restricted
The TwinPhantomDragon Sheyron	BS14	BS14-022_500x730.jpg	Master Rare	Spirit	Purple	7		Nightling, Dark Snake	[LV1][LV2] (When Summoned) Move cores from all your opponent's spirits to their reserve until they have only 1 core on them.	[LV2] (After You Activate a Burst) Move cores from 2 of your opponent's spirits to their reserve until they have only 1 core on them. 							
Kacchumushi	BS14	Kacchumushi.jpg	Common	Spirit	Green	0		Shell Insect 									
Tsuchipig	BS14	Tsuchipig.jpg	Common	Spirit	Green	1		Imp  	LV1][LV2] (Your End Step) When the only color cards in your trash are green cards, refresh this spirit. 								
Mushamega	BS14	Mushamega.jpg	Common	Spirit	Green	2	High Speed (swift) 	Parasite, Shell Insect 	High Speed (Flash) This spirit card may be summoned from your hand during the Flash Step. In that case, the cost of this spirit and the cores to be put on this spirit must be paid or moved from your reserve. 	[LV1][LV2] (When Summoned) During this turn, all your spirits get +1000 BP. 							
Tamamush	BS14	Tamamush.jpg	Common	Spirit	Green	3		Shell Insect 	[LV1][LV2] (When this spirit is summoned) Move core onto this spirit from the void equal to the level it's summoned at. 								
Monshiroran	BS14	Monshiroran.jpg	Common	Spirit	Green	3		Parasite, Plant Spirit 									
Ruriruri	BS14	Ruriruri.jpg	Common	Spirit	Green	4		Winged Beast 	[LV1][LV2] (When Summoned) Exhaust all spirits with a cost of 3 or less. 								
Musha-Geo	BS14	Musha-Geo.jpg	Common	Spirit	Green	4		Giant Beast, Imp 									
Grant-Benkei	BS14	Grant_benkei.jpg	Master Rare	Spirit/Burst	Green	5	Burst 	Supreme Hero, Shell Insect 	???[ Burst: After Your Life is Decreased ]:Your opponent discards 1 card from their hand. After that, return this spirit to your hand.	[LV1][LV2] (When Summoned) Your opponent discards 1 card from their hand. 	"[LV2] (Each Player's Attack Step) When your ""Shell Insect"" spirits battle a spirit with 7000 BP or less, they're refreshed."						
Musha-Apewhip	BS14	BS14-031_500x730.jpg	Rare	Spirit	Green	5		Imp  	[LV1][LV2] (When Summoned) If you have a set burst, place 2 cores from the void to your reserve.	[LV2] (Your Attack Step) While you have a set burst, for each core in your reserve, this spirit gains BP+1000. 							
Yatsunokanzo	BS14	Yatsunokanzo.jpg	Uncommon	Spirit	Green	6	Windstorm 	Winged Beast 	[LV1][LV2] Windstorm: 2 - (When Attacks) When this spirit is blocked, your opponent exhausts the specified number of spirits they control.	"[LV2] (Your Attack Step) Give all your spirits with Windstorm ""(When Attacks) When this spirit is destroyed, return to the hand every spirit exhausted by this spirit's Windstorm."" "							
The GreatTreeGuardian Blanboar	BS14	BS14-033_500x730.jpg	Rare	Spirit	Green	7		Blade Beast 	[LV1][LV2][LV3] (When Battles) When your opponent's battling spirit is destroyed, refresh this spirit.	[LV3] (When Attacks) When your opponent's battling spirit is destroyed, move a core from your opponent's life to their reserve. 							
Three-Legger	BS14	Three_Legger.jpg	Common	Spirit	White	1		Flying Fish	[LV1][LV2] This spirit cannot attack.	[LV1][LV2] While you have a burst set, this spirit gains +3000 BP.							
Raccoonguard	BS14	Racconguard.jpg	Common	Spirit	White	1	Heavy Armor	Armored Beast	[LV2] Heavy Armor: White - This spirit cannot be affected by opponent's white spirit, brave, nexus or magic effects.								
Icemaiden Mk-II	BS14	Icemaker_Mark_2.jpg	Common	Spirit	White	2		Machine, Android									
Ezono-Owl	BS14	Ezono_Howl.jpg	Common	Spirit	White	3		Armored Beast	[LV1][LV2][LV3] (Opponent's Attack Step) When an opposing spirit attacks, refresh this spirit.	[LV1][LV2][LV3] (When Blocks) If you have a set burst, move a core from the void to this spirit.							
The Shooter Vali	BS14	The_Shooter_Vali.jpg	Common	Spirit	White	3		Armed Machine									
Mibrock-Soldier	BS14	BS14-039_500x730.jpg	Rare	Spirit	White	4		Android	[LV1][LV2] (When Summoned) Return an opponent's spirit to their hand.	"[LV2](Every Player's Attack Step) While you have a set burst, all your spirits with ""Mibrock"" in their name gains BP+2000."							
The BraveArtifact Ryudroid	BS14	53243283201110092235293517404752225_046.jpg	Uncommon	Spirit	White	5	Ice Wall	Android	When this card is sent from your hand to the trash due to an opponent's card effect, you can summon this card without paying the cost.	[LV1][LV2] (Opponent's Attack Step) When an opponent's attacking spirit with BP less than this spirit is not blocked, that spirit's attack cannot decrease your life.	[LV2] Ice Wall: Purple/Yellow - (Opponent's Turn) When the opponent uses the effect of a Purple/Yellow Magic, by exhausting this Spirit, negate that effect.						
Buster-Fenrircannon	BS14	B_fenriricannon.jpg	Common	Spirit	White	5		Machine Beast	[LV1][LV2][LV3] (When Blocks) For each white spirit you control, this spirit gets +2000BP.	"[LV2][LV3] (Your Attack Step) While you have a burst set, all of your ""Machine Beast"" spirits can activate their (When Blocks) effects when they attack."							
The IronArtifact Modi	BS14	The_IronArtifact_Modi.jpg	Common	Spirit	White	6	Invincibility	Android	[LV1][LV2] Invincibility: Green/Blue - This spirit cannot be affected by opponent's green and blue spirit, brave, nexus or magic effects.	[LV2] (When Blocks) When you compare BP with opponent's spirit with color in this spirit's Invincibility and this spirit is destroyed, this spirit remains on the field in refreshed state.							
The MoonLightPrincess Mani	BS14	Moonlight_mani.jpg	Master Rare	Spirit	White	7	Ice Wall	Ice Princess	[LV1][LV2] Ice Wall: Red/Green/White/Blue - (Opponent's Turn) When the opponent uses the effect of a Color(/Color) Magic, by exhausting this Spirit, negate that effect.	[LV2] (Opponent's Attack Step) At the beginning of the step, by exhausting this spirit, select an opponent's spirit. For this turn, the selected spirit cannot activate their (When Attacks) and (When Brave Attacks) effects.							
The GlacialDragon Glaceus	BS14	BS14-044_500x730.jpg	Rare	Spirit	White	8		Armored Dragon	[LV1][LV2] While you have a set burst, this spirit cannot be affected by opponent's spirit effects.	LV2] (When Attacks) This spirit cannot be blocked by spirits other than spirits with cost 8.							
Goristal	BS14	Goristal.jpg	Common	Spirit	Yellow	1		Drifing Spirit									
Pam	BS14	Pam.jpg	Common	Spirit	Yellow	1		Toy Beast									
Martiusagi	BS14	Martiusagi.jpg	Common	Spirit	Yellow	2		Imaginary Beast	[LV1][LV2] (When Destroyed) You can summon a spirit with cost 2 or less from your hand without paying the cost. However, the summoned spirit cannot activate it's (When Summoned) effect.								
The SwallowtailFairy Nami	BS14	TheswallowtailFairy_Nami.jpg	Common	Spirit	Yellow	2		Fairy									
The Butler Pentan	BS14	The_Butler_Pentan.jpg	Common	Spirit	Yellow	3		Song Bird, Drifiting Spirit	When this card is placed into your trash from your deck by an opponent's card effect, you can summon this spirit card without paying the cost. Furthermore, during this turn, cards from your deck cannot be moved to your trash.	"[LV1][LV2] (Every Player's Attack Step) When your spirits with ""Pentan"" in their name are destroyed, Draw a card from your deck."							
Yaley	BS14	Yaley.jpg	Common	Spirit	Yellow	3		Imaginary Beast									
Arcanabeastqueen	BS14	ArcanaBeast.jpg	Common	Spirit	Yellow	4		Magician, Imaginary Beast	[LV1][LV2][LV3] (When Summoned) You can reveal the top 4 cards of your deck and put them back to the top of your deck in any order.	"[LV2][LV3] (Flash Step) (Every Player's Attack Step) By exhausting one of your spirits in the family ""Magician"", select an opponent's spirit. During this turn, that spirit is treated as level 1."							
Tamamonoin	BS14	BS14-052_500x730.jpg	Rare	Spirit	Yellow	4	Holy Life	Imaginary Beast	[LV1][LV2][LV3] Holy Life (When Attacks) When the opponent's life is decreased by this Spirit's Attack, put one core from the Void to your Life.	"[LV2][LV3] (Your Attack Step) All your spirits with ""Holy Life"" cannot be blocked by opponent's level 1 spirits."							
The Angelia of Olimpics Hagith	BS14	Niceboobs.jpg	Uncommon	Spirit	Yellow	5		Divine Spirit, Magician	[LV1][LV2] (When Summoned) You can reveal one of your set burst. If that card is a magic card, return it to your hand. If not, send it to your trash.	[LV2] (Opponent's Attack Step) Opponent's spirits with cost 2/4/6/8 cannot attack.							
The GreatAngelia Angu	BS14	BS14-054_500x730.jpg	Master Rare	Spirit	Yellow	6	Holy Life	Divine Spirit 	[LV1][LV2][LV3] Holy Life (When Attacks) When the opponent's life is decreased by this Spirit's Attack, put one core from the Void to your Life.	"[LV2][LV3] (Your End Step) Refresh 1 of your spirits with ""Holy Life""."	"[LV3] All your spirits in the family ""Divine Spirit"" gains the ability ""Holy Life""."						
Mystic-Himiko	BS14	BS14-055_500x730.jpg	Master Rare	Spirit/Burst	Yellow	7	Burst	Supreme Hero, Dark Artes	Burst: After your Life is Dcreased] When you have 3 or more magic cards in your trash, summon this spirit.	"[LV2][LV3] (Your Attack Step) All your spirits in the family ""Dark Artes"" cannot be blocked by opponent's spirits which are not in the family ""Supreme Hero""."	[V3] (When Battles) You can use 1 yellow magic during the flash timing without paying the cost.						
Chacopecca	BS14	Chacopecca.jpg	Common	Spirit	Blue	0		Fighting Beast									
Deepfisher	BS14	Deepfisher.jpg	Common	Spirit	Blue	1		Creator	[LV1][LV2] (When Summoned) If you have a set burst, you can deploy a blue nexus from your trash without paying the cost.								
The BattledogBeast Siderope	BS14	Siderope2.jpg	Common	Spirit	Blue	2		Fighting Beast									
Repairing-Ceros	BS14	Repairing_Ceros.jpg	Common	Spirit	Blue	3		Fighting Beast	[LV1][LV2][LV3] (When Attacks) Discard the top card of your opponent's deck. While you have a burst set, also add 1 core from the void to this spirit.								
Tindalo-Hound	BS14	Tindalo-Hound.jpg	Common	Spirit	Blue	3		Fusion Beast	If this card is in your hand, when you deploy a nexus, you can summon this card from your hand without paying the cost.	[LV2] (Your Attack Step) When only the opponent's spirit with cost 3 or lower is destroyed by comparing BP with your spirits, refresh this spirit.							
Yagyurd-Jubel	BS14	BS14-061_500x730.jpg	Rare	Spirit/Burst	Blue	4	Burst	Supreme Hero	[Burst: After your Spirit is destroyed by the opponent] When this burst is activated when your blue spirit is destroyed, summon this spirit.	"[LV2] (Your Attack Step) All your spirits in the family ""Supreme Hero"" are treated as their highest level."							
Rock-Golem-Custom	BS14	Rock-Golem-Custom.jpg	Common	Spirit	Blue	4	Crush (Demonlish)	Artificial Soldier	[LV1][LV2][LV3] Crush (When Attacks) Move the same amount of cards from the top of your opponent's deck to their trash as the level of this spirit.	[LV1][LV2][LV3] (Your Attack Step) While you have a set burst, all your spirits with Crush or Great Demolish gains +2000BP.							
Cuelebrei	BS14	Cuelebrei.jpg	Common	Spirit	Blue	5		Fusion Beast									
Revoluting-Zeyon	BS14	BS14-064_500x730.jpg	Rare	Spirit/Burst	Blue	6	Burst	Supreme Hero, Beast Head	[Burst: After your Life is Descreased] You can deploy one red, purple, green, and blue nexus each from your trash. After that, if you have 3 or more nexus on your field, summon this spirit.	[LV2] (Every Player's Attack Step) When your spirit is destroyed by your opponent, by exhausting 1 of your nexus, 1 of your destroyed spirit remains on your field, exhausted.							
Kurofune-Golem	BS14	Kurofune_Golem.jpg	Uncommon	Spirit	Blue	7	Crush (Demonlish)	Artificial Soldier	[LV1][LV2][LV3] Crush (When Attacks) Move cards from the top of your opponent's Deck to their trash equal to this spirit's LV.	[LV2][LV3] (Your Attack Step) When only the opponent's spirit is destroyed by comparing BP with your spirit with Crush, discard cards from your opponent's deck equal to the cost of the destroyed spirit.							
The FistMaster Tiga	BS14	Master_tiga.jpg	Master Rare	Spirit	Blue	8	Assault	Beast Head	[LV1][LV2][LV3] Assault: 2 - (When Attacks) This spirit can, twice per turn, be refreshed by exhausting one of your Nexuses.	[LV1][LV2][LV3] (Opponent's Attack Step) The Assault ability on this spirit is activated (When Blocks).							
Lagian	BS14	Lagian.jpg	Common	Brave	Red	4	Awaken	Machine Dragon, Terra Dragon	Brave Condition: cost of 4 or more	[When Braved] (Flash Timing) Awaken - You can move as many cores as you like from your spirits to this spirit.							
Stolast	BS14	Stolast.jpg	Common	Brave	Purple	4		Infernal Lord 	Brave Condition        Cost 4 or more	[When Braved] (Opponent's Turn) When this spirit becomes exhausted, Draw a card from your deck.							
Taranty	BS14	Taranty.jpg	Common	Brave	Green	4		Shell Insect 	Brave Condition Cost 4 or above		[When Braved] (When Brave Attacks) When only the opponent's spirit is destroyed by comparing BP, move a core from the void to this brave.						
Diyadokari	BS14	Diyadokari.jpg	Common	Brave	White	4		Armored Beast, Flying Fish	Brave Condition Cost 4 or above		[LV1] This brave cannot attack when it is in spirit condition.	[When Braved] (When Blocks) This spirit get +5000BP.					
Trumpn	BS14	Trumpn.jpg	Common	Brave	Yellow	4		Magician, Toy Beast	Brave Condition Cost 4 or above		[When Braved] When destroyed by an opponent's spirit's effect, this spirit remains on the field exhausted.						
Gurangatch	BS14	Gurangatch.jpg	Common	Brave	Blue	4		Fusion Beast	Brave Condition Cost 4 or above		[When Braved] (When Brave Attacks) Destroy an opponent's spirit with cost 3 or less.						
The Red Keyhole-Shaped Tumulus	BS14	The_red_Keyhole-Shaped_Tumulus.jpg	Common	Nexus	Red	3			[LV1][LV2][LV3](Your Atatck Step) All your red spirits gains +1000BP.Additionally, while you have a burst set then all of your red spirits gains another +1000BP.	[LV2] (Your Attack Step) When only the opponent's spirit is destroyed by comparing BP, move all the cores on the destroyed spirit to their trash.							
The Thousand Knowledge Canyon	BS14	The_Thousand_Knowledge_Canyon.jpg	Common	Nexus	Red	4			"[LV1][LV2] (Your Main Step) All your spirits in the family ""Supreme Hero"" or ""Ancient Dragon"" gains 1 red symbol reduction."	[LV2] (Your Draw Step) Increase the number of cards you Draw by 1.							
The Fortified City of Flame Dragon	BS14	The_Fortified_City_of_the_Flame.jpg	Uncommon	Nexus	Red	5			[LV1] (Your Attack Step) When an opposing spirit is destroyed, for each destroyed spirit, Draw 1 card from your deck.								
The Pentagram Castle	BS14	The_pentagram_Castle.jpg	Common	Nexus	Purple	4			[Lv1-Lv2] (Your Start Step) Move all the cores from opponent's reserve to their trash.	[Lv2] (Opponent's Attack Step) At the start of the step, separate one of your opponent's brave spirit, your opponent will decide how the cores will be moved for the separation.							
The Leaning Tower of Corpse	BS14	The_leaning_Tower_Of_Corpse.jpg	Uncommon	Nexus	Purple	4			[LV1][LV2] (Opponent's Main Step) When a core is placed on an opponent's spirit, exhaust that spirit. This effect does not apply when cores are placed on spirits due to spirit, brave, nexus or magic effects.	[LV2] (Every Player's Attack Step) When an opponent's spirit is exhausted, Draw a card from your deck.							
